,Title,Published_date,Views,Likes,Comments,Month
276,WIGETTA regresa a FORTNITE *NUEVA* TEMPORADA,2022-03-21,715546,61909,459,Mar
277,WWE 2K22: BESTIAGETTA! ¿Campeon INTERNACIONAL?,2022-03-20,356806,31829,283,Mar
278,Sabado de PUBG! Y mañana WWE! ¿VICTORIAS?,2022-03-19,317634,26498,183,Mar
279,PUBG: Nueva Actualizacion ¿Nuevo mapa?,2022-03-18,413665,29553,221,Mar
280,Vegetta777 prueba suerte en THE GAME OF LIFE 2!,2022-03-17,437905,35053,174,Mar
281,MARIACHIGETTA en GANG BEAST!,2022-03-16,253373,27588,320,Mar
282,PUBG: 0%HABILIDAD 100% CORAZON! 💜,2022-03-16,437334,29332,202,Mar
283,Vuelve PUBG con Niveles 500 Vs Noobs!,2022-03-15,437057,29570,200,Mar
284,WWE 2K22: REY BESTIAGETTA! #2,2022-03-14,414286,32707,332,Mar
285,VEGETTA777 en Assassin’s Creed Valhalla: El Amanecer del Ragnarök *NUEVO DLC*,2022-03-13,256472,28222,337,Mar
286,WWE 2K22: Modo Leyenda BESTIAGETTA #1,2022-03-12,641906,43921,323,Mar
287,WWE 2K22: REGRESA BESTIAGETTA! *LA LEYENDA*,2022-03-11,438218,41299,312,Mar
288,Willyrex y Vegetta777 tienen una CITA! 💜REC ROOM💚,2022-03-10,290771,34453,411,Mar
289,PUBG: Noobs vs NIVEL 500,2022-03-09,434973,28479,172,Mar
290,PUBG: Locos a por VICTORIAS!,2022-03-08,385939,30182,189,Mar
291,La Niña que Perdio un OJO haciendo una INVOCACION   BUILD BATTLE,2022-03-07,474222,71103,1079,Mar
292,GANG BEAST: Peleas de AMIGOS!,2022-03-07,631079,45717,310,Mar
293,JUGADA +5000 IQ EN PUB,2022-03-06,180597,21321,242,Mar
294,Conan Chop Chop: Una Nueva Aventura! #1,2022-03-06,346302,35473,207,Mar
295,PUBG: 0% Enfados! 100% Lloros!,2022-03-05,482739,33206,149,Mar
296,PUBG: EL PODER DE LA AMISTAD!,2022-03-04,493848,32634,206,Mar
297,Los Noobs mas PROS  (Y Herny),2022-03-03,419226,66755,807,Mar
298,GUILD WARS 2: End Of Dragons (Con Angel y su Hermana PRO),2022-03-03,213090,21478,197,Mar
299,LOS MEJORES SOLDADOS DE PUBG!,2022-03-01,817028,37994,243,Mar
300,MINECRAFT: ARKOUR PARKOUR,2022-02-28,448742,92492,849,Feb
301,Soy Aroia! MIRADME!,2022-02-27,353748,44642,393,Feb
302,PUBG: Jugamos con el CORAZON! 💜,2022-02-26,475322,34917,230,Feb
303,Vegetta777 en GUILD WARS 2 (Nueva Expansión),2022-02-25,154261,15819,402,Feb
304,ELDEN RING: Un Mundo Increible (PS5) #1,2022-02-24,836656,67583,825,Feb
305,Volvemos a Minecraft! Sale SUPER BIEN!,2022-02-23,840349,122259,2894,Feb
306,VICTORIAS EN PUBG!,2022-02-22,486439,38228,309,Feb
307,Soy la tia de SPIDERMAN!,2022-02-21,359547,36654,325,Feb
308,REGRESAMOS A PUBG! ¿Victorias?,2022-02-21,491586,34138,276,Feb
309,Horizon Forbidden West: ¿Episodio FINAL? #4,2022-02-20,439306,38386,422,Feb
310,PUBG: VICTORIA INCREIBLE! (10 Kills),2022-02-19,189352,21922,290,Feb
311,Horizon Forbidden West: Nuevas Armaduras y Habilidades! #3,2022-02-19,533922,37960,306,Feb
312,Horizon Forbidden West: Mundo Abierto! #2,2022-02-18,715916,49161,461,Feb
313,Horizon Forbidden West: Comienza la Aventura! #1,2022-02-17,1522754,100580,1041,Feb
314,PUBG: ¿Primera persona? ¿Victorias? ¿Lloros?,2022-02-16,798583,38566,240,Feb
315,PUBG: Una Victoria para ser FELIZ!,2022-02-15,457317,35582,239,Feb
316,EL ROBO DE 60 000$ CON ENGAÑOS WIGETTA!,2022-02-14,224759,23448,246,Feb
317,AROIA PULSA (ALT + F4) NO MADURA...,2022-02-14,280454,32988,350,Feb
318,PUBG: ¿Domingo de VICTORIAS? 🏆,2022-02-13,512065,36774,248,Feb
319,RIDERS REPUBLIC en DIRECTO (Con Aroia),2022-02-12,676320,50426,390,Feb
320,Soy el chico OJETTA!,2022-02-11,283031,30753,344,Feb
321,NADIE ESPERABA ESTE FINAL!,2022-02-11,116467,13490,139,Feb
322,PUBG: ¿Hoy Ganaremos?,2022-02-10,534278,42044,227,Feb
323,SIFU: Si mueres ENVEJECES 1 AÑO!,2022-02-09,706572,91679,1743,Feb
324,GANG BEAST Y PARCHIS ¿Conseguiremos Ganar?,2022-02-08,788484,56230,403,Feb
325,PUBG: VICTORIAS Y RISAS!,2022-02-07,654095,40194,296,Feb
326,"LOCOS Y RISAS! Willy, alexby y Aroia Vs Vegetta",2022-02-06,338136,35464,297,Feb
327,VEGETTA EL MARIACHI!,2022-02-06,165220,19806,186,Feb
328,FARGAN PILLADO!,2022-02-05,255773,28874,303,Feb
329,PUBG  ¿DIA DE VICTORIAS EPICAS?,2022-02-05,886063,50411,321,Feb
330,DYING LIGHT 2: Un mundo peligroso #1,2022-02-04,1777297,102327,987,Feb
331,PUBG: DIA DE EPICIDAD!,2022-02-03,502685,42482,291,Feb
332,CAPITAN VEGETTA Y EL POLLO PARA CENAR! 🏆 PUBG 🏆,2022-02-02,150150,20549,262,Feb
333,GANG BEAST Y PARHIS ¿CONSEGUIREMOS GANAR?,2022-02-01,837234,61590,402,Feb
334,¿DIA DE VICTORIAS? PUBG,2022-01-31,558197,46426,254,Jan
335,PUBG: CAPITAN VICTORIA!,2022-01-30,555419,49141,288,Jan
336,"Hola, Soy CACABOY",2022-01-29,292751,33508,493,Jan
337,PUBG: Hoy POCHINKARDO nos traerá suerte!,2022-01-28,827447,54330,317,Jan
338,PUBG: ¿HOY VICTORIAS?,2022-01-27,983319,52344,476,Jan
339,ANUNCIO SECRETO! + PARCHIS + GOLF IT,2022-01-26,858660,47195,331,Jan
340,"PUBG: MAS EPICO QUE NUNCA (con Willy, Fargan y Nefa)",2022-01-25,1002769,57766,408,Jan
341,"LLOROS, GRITOS Y RISAS en GANG BEAST!",2022-01-24,1013213,69125,647,Jan
342,PUBG: Si internet nos deja... 99% IMPOSIBLE!,2022-01-23,714528,47993,318,Jan
343,Me Transformo EN CAJA y ROBO 32.000$ *Perfect Hesist 2*,2022-01-22,306258,29081,228,Jan
344,LA MORSA PODEROSA! GANG BEAST!,2022-01-22,366504,35410,426,Jan
345,RAINBOW SIX EXTRACTION + PUBG (Doble Directo),2022-01-21,403583,44999,322,Jan
346,RAINBOW SIX EXTRACTION: Mi Primera Vez!,2022-01-20,715555,75506,1558,Jan
347,LOCOS EN PUBG!,2022-01-20,556505,48685,271,Jan
348,LO MAS EPICO DE GANG BEAST! ¿DYING LIGHT 2 AL CANAL? 😱,2022-01-19,565207,59290,780,Jan
349,PUBG: Queremos CENAR POLLO!,2022-01-18,738049,55543,385,Jan
350,EL IMPOSTOR MAS LOCO de Among Us!,2022-01-17,414984,35376,230,Jan
351,MUCHOS LLOROS EN PARCHIS! ¿VICTORIAS?,2022-01-17,477523,37902,172,Jan
352,100% SUERTE! FARGETTA vs AROXBY en PARCHIS!,2022-01-16,199883,23510,257,Jan
353,NUEVO PERFECT HEIST 2,2022-01-15,282695,26627,334,Jan
354,"PUBG ¿VICTORIAS? con Willy, Nefa y Angel",2022-01-15,917301,65838,405,Jan
355,PUBG! En busca de VICTORIAS!,2022-01-14,782214,62305,476,Jan
356,FINAL (OLEADA 100) #APOCALIPSISMINECRAFT,2022-01-13,847427,127586,3034,Jan
357,DIA DE LLOROS Y RISAS en AMONG US! + PUBG,2022-01-13,934929,65017,460,Jan
358,Mi primera vez en PARCHIS y...,2022-01-12,143361,15572,193,Jan
359,Regreso a PUBG: AHORA GRATIS! Free to Play! ¿VICTORIA?,2022-01-12,1127519,84074,686,Jan
360,Todo lo que toco SE MULTIPLICA! #APOCALIPSISMINECRAFT,2022-01-11,499554,83803,1827,Jan
361,Regresamos a GOLF IT!,2022-01-11,477481,42753,144,Jan
362,CANCION #APOCALIPSISMINECRAFT,2022-01-10,851518,139091,3560,Jan
363,WORMS pero esta vez con... 50k ME GUSTA Hello Kitty Online,2022-01-10,447669,56511,385,Jan
364,LAVACA! #APOCALIPSISMINECRAFT,2022-01-09,522298,84999,1292,Jan
365,NADIE SE ESPERABA ESTO! Worms!,2022-01-08,128719,14059,267,Jan
366,NUEVO MAPA y Soy IMPOSTOR!,2022-01-08,347190,33877,270,Jan
367,Creamos GOLEM MUTANTES!!! #APOCALIPSISMINECRAFT,2022-01-07,574961,79611,1307,Jan
368,Willyrex Impostor sin saberlo! AMONG US!,2022-01-06,446739,43831,316,Jan
369,Dia de REYES y Dia de PARCHIS ¿VICTORIA?,2022-01-06,659758,52742,508,Jan
370,Increibles *DEFENSAS ANTI ZOMBIES* #APOCALIPSISMINECRAFT,2022-01-05,582807,72855,1179,Jan
371,GANG BEAST en DIRECTO! *MORSETA y PEZLE *,2022-01-05,1090945,74314,630,Jan
372,El Mejor jugador del mundo de GANG BEAST! *PEZLE*,2022-01-04,297193,30157,367,Jan
373,CHICO HIELO en AMONG US,2022-01-04,723400,58702,393,Jan
374,ARAÑAS GIGANTES (OLEADA 80) #APOCALIPSISMINECRAFT,2022-01-03,633934,95375,1417,Jan
375,PERFECT HEIST 2 - Policias vs Ladrones,2022-01-03,1646963,97365,599,Jan
376,1 SEGUNDO PARA GANAR O PERDER! AMONG US,2022-01-02,575260,46455,376,Jan
377,Mi primera vez en PARCHIS!,2022-01-02,499194,47315,412,Jan
378,2022 ha llegado Y SOLDADOS hemos salvado! #APOCALIPSISMINECRAFT,2022-01-01,628454,82803,1368,Jan
379,MINECRAFT SUPER REALISTA!,2021-12-31,830967,145446,2900,Dec
380,CIUDAD ZOMBIE! #APOCALIPSISMINECRAFT,2021-12-30,660636,88263,1558,Dec
381,ULTIMOS LLOROS DE 2021 en WORMS!,2021-12-30,486530,37301,179,Dec
382,0% IMPOSTOR 100% TRIPULANTE,2021-12-29,899930,60298,420,Dec
383,LOS ZOMBIES EVOLUCIONAN Y APRENDEN! #APOCALIPSISMINECRAFT,2021-12-28,638562,92042,1475,Dec
384,ASI ES MI VIDA... ¿TENDRE SUERTE en 2022? The Game Of Life 2,2021-12-28,624604,56471,259,Dec
385,NAVIDAD en AMONG US! LLega SANTAGETTA! 🎅,2021-12-27,943981,61906,383,Dec
386,¿NUEVA DIMENSION? #APOCALIPSISMINECRAFT,2021-12-26,661426,92356,1091,Dec
387,VEGETTA777 en GANG BEAST despues de 1 AÑO!,2021-12-25,414800,41683,514,Dec
388,AMONG US: Pillamos AL CAMBIAFORMAS en una ALCANTARILLA!,2021-12-25,577884,47296,224,Dec
389,Llega LA NAVIDAD y SALE MAL! #APOCALIPSISMINECRAFT,2021-12-24,715839,88287,1531,Dec
390,"GTFO Gritos Sustos y MIEDO! 😱 99,9% IMPOSIBLE!",2021-12-23,282863,38521,361,Dec
391,NUEVOS ZOMBIES MUTANTES #APOCALIPSISMINECRAFT,2021-12-22,805468,164404,1731,Dec
392,VEGETTA777 el PEOR IMPOSTOR de Among Us,2021-12-21,390892,38838,280,Dec
393,¿Adivinas que dibujamos?,2021-12-21,186909,23097,227,Dec
394,TENTACULOS infectan el MUNDO #APOCALIPSISMINECRAFT,2021-12-20,808371,105259,1529,Dec
395,Vegetta777 se vuelve loco y empuja a TODOS! Juegos del calamar!,2021-12-19,178676,16327,182,Dec
396,Soy ESPANTAPAJAROS 777 en #APOCALIPSISMINECRAFT,2021-12-18,845324,103862,2142,Dec
397,WARZONE en NUEVO MAPA *Mi PRIMERA VEZ* ¿VICTORIAS? 🏆,2021-12-18,515516,34574,191,Dec
398,UNBOXING ESPECIAL + LLOROS EN WORMS!,2021-12-17,472227,38619,247,Dec
399,THE GUNK en Directo!,2021-12-16,203872,25479,131,Dec
400,Construimos un PUEBLO ANTI ZOMBIES #APOCALIPSISMINECRAFT,2021-12-16,918837,119508,2025,Dec
401,DOBLE DIRECTO! AMONG US + HALO INFINITE,2021-12-15,2076572,68330,529,Dec
402,KRIPIN Y SUPERMESA ENCANTADA #APOCALIPSISMINECRAFT,2021-12-14,947626,110737,1688,Dec
403,WORMS con LLOROS y LAMENTOS! ¿GANAREMOS HOY?,2021-12-14,342479,31729,104,Dec
404,AMONG US Y EL ANGEL QUE TODO LO VE! 👼,2021-12-13,444930,41689,382,Dec
405,HALO INFINITE: Queremos Victorias!!!! AU AU AU,2021-12-12,377614,40727,306,Dec
406,HORDA DIA 40 y COLEGIO ABANDONADO! #APOCALIPSISMINECRAFT,2021-12-12,935217,132113,1874,Dec
407,REGRESO A GANG BEAST!,2021-12-11,1147578,87015,849,Dec
408,Matamos un ENDERMAN MUTANTE y nos da esto    APOCALIPSISMINECRAFT,2021-12-10,1025958,144053,1989,Dec
409,HOUSE OF ASHES: ¿Cuantos personajes MORIRAN? (con Fargan) #2,2021-12-09,631261,63448,511,Dec
410,AMONG US: El IQ de las TARDES ¿Seremos IMPOSTORES?,2021-12-09,945935,71825,548,Dec
411,Encontramos HOSPITAL ABANDONADO ZOMBIE! #APOCALIPSISMINECRAFT,2021-12-08,1002152,189053,2248,Dec
412,HOUSE OF ASHES: Noche de Terror (Con Fargan),2021-12-07,1126462,91405,723,Dec
413,Regresamos a GOLF IT... ¿ME HAN ROBADO LA VICTORIA?,2021-12-07,256481,26781,256,Dec
414,NUEVO Ejercito ANTI ZOMBIES! #APOCALIPSISMINECRAFT,2021-12-06,1038779,127841,2041,Dec
415,Capitan Vegetta y Willyrex! ¿Nuestra mejor partida?,2021-12-05,142269,17981,333,Dec
416,HALO INFINITE en DIRECTO! ¿VICTORIAS?,2021-12-05,721653,49734,381,Dec
417,Muro de LAVA y Base Supervivientes AZULES! #APOCALIPSISMINECRAFT,2021-12-04,1052822,139951,1754,Dec
418,VEGETTA777 vuelve a HALO INFINITE,2021-12-03,448117,73904,1486,Dec
419,AMONG US: Soy TRIPULANTE ELEGANTE!,2021-12-03,796560,72349,335,Dec
420,¿La mejor Defensa ANTI ZOMBIES? #APOCALIPSISMINECRAFT,2021-12-02,1202737,149119,1920,Dec
421,AMONG US: Soy el peor IMPOSTOR!,2021-12-01,967956,70566,488,Dec
422,Torretas ANTI ZOMBIES #APOCALIPSISMINECRAFT,2021-11-30,1277906,174844,2525,Nov
423,AMONG US y lo que surja... ¿LLOROS? ¿BAJO IQ?,2021-11-29,879481,78144,391,Nov
424,Encontramos EXPERIMENTO MILITAR en #APOCALIPSISMINECRAFT,2021-11-28,1306408,167578,2657,Nov
425,METEORITOS y LLOROS!,2021-11-27,144860,15226,206,Nov
426,Horda de ZOMBIES MUTANTES! (100% IMPOSIBLE) #APOCALIPSISMINECRAFT,2021-11-26,1448948,195388,3369,Nov
427,AMONG US: ¿Sere Impostor? NUEVOS personajes!,2021-11-25,1110683,86519,638,Nov
428,NUESTRA FUTURA CASA #APOCALIPSISMINECRAFT + SORTEO PS5,2021-11-24,1587651,193394,2714,Nov
429,WORMS: ¿Habra Lloros?,2021-11-24,436687,43125,192,Nov
430,Wigetta hasta la Muerte! WORMS!,2021-11-23,170372,19362,194,Nov
431,Tenemos ESCOPETA! Pero... Sale mal! #APOCALIPSISMINECRAFT,2021-11-22,1807483,255301,3245,Nov
432,MYTH OF EMPIRES: Así es mi Hogar! (NIVEL 26),2021-11-22,598520,35378,342,Nov
433,NUEVO AMONG US Miradme Soy INGENIERO!,2021-11-21,553488,50490,341,Nov
434,MASCARAS DE GAS!💀#APOCALIPSISMINECRAFT,2021-11-20,1946980,235662,4264,Nov
435,Far Cry 6 DLC Vaas: Locura ¿UNA NUEVA AVENTURA?,2021-11-20,435520,37656,224,Nov
436,Vegetta777 en MYTH OF EMPIRES *Ya disponible*,2021-11-19,371221,42207,820,Nov
437,MAS DIFICIL QUE NUNCA!💀 #ApocalipsisMinecraft (Episodio 1),2021-11-18,4015475,527572,18393,Nov
438,¿El mejor mapa de WORMS?,2021-11-17,140679,14793,188,Nov
439,Reaccionando a PUBGM x Arcane,2021-11-16,398433,53306,380,Nov
440,AMONG US: Nueva actualizacion ¿Quien es el mas mentiroso?,2021-11-15,1570757,115225,764,Nov
441,GTA V (Modo Historia): EPISODIO FINAL,2021-11-14,666567,54839,604,Nov
442,GTA V (Modo Historia): Persecuciones EPICAS! #9,2021-11-13,672716,51036,457,Nov
443,Asi es BATTLEFIELD 2042 en PS5 ¿Victorias epicas? 🏆,2021-11-12,681877,37674,227,Nov
444,100% RISAS EN JUEGOS DEL CALAMAR + SORPRESA!,2021-11-11,241371,22531,377,Nov
445,FINAL DE PIRATAS!,2021-11-10,843805,101415,1493,Nov
446,JURASSIC WORLD EVOLUTION 2: Wigetta entre Dinosaurios (Parte 1),2021-11-09,770531,75420,994,Nov
447,FORZA HORIZON 5: Soy TORETTO #2,2021-11-09,618465,50710,520,Nov
448,JUEGO DEL CANGREJO! ¿Mejor que el calamar?  *CRAB GAME*,2021-11-08,679230,44131,280,Nov
449,GTA V (Modo Historia): El mayor robo de GTA5 #8,2021-11-07,1455478,61840,832,Nov
450,FORZA HORIZON 5: Mi primer coche! #1,2021-11-06,2298025,129992,1487,Nov
451,Call Of Duty Vanguard + WORMS! (2 directos en 1),2021-11-05,524765,42923,262,Nov
452,"Soy un Vampiro, BloodHunt 🦇 GRATIS! 🦇",2021-11-04,250037,30193,1102,Nov
453,GTA V (Modo historia): ¿Robaremos un Banco? #7,2021-11-04,724479,55696,436,Nov
454,Apex Legends Evasion *NUEVO MAPA*,2021-11-03,393213,33604,377,Nov
455,GTA V (Modo Historia): Una ciudad de LOCOS! #6,2021-11-02,1368457,64168,723,Nov
456,Halloween en WORMS! ¿Quien da mas miedo? 🎃,2021-11-01,503698,41375,324,Nov
457,GTA V (Modo historia): Robamos un SUBMARINO #5,2021-10-31,752535,60661,579,Oct
458,GTA V (Modo historia): Vida de RICO! #4,2021-10-30,890696,79699,730,Oct
459,GTA V (Modo Historia): Estoy MUY LOCO! #3,2021-10-29,1787963,86218,913,Oct
460,¿En qué piensan los Youtubers? WORMS,2021-10-28,194101,18836,226,Oct
461,YOUTUBERS LIFE 2: El evento mas IMPORTANTE! ¿Nos casaremos?,2021-10-28,247551,25832,169,Oct
462,GTA V (Modo Historia): Necesitamos 2.500.000$ ¿Lo conseguiremos? #2,2021-10-27,1191402,103710,1148,Oct
463,GTA V (Modo Historia): Comienza la aventura #1,2021-10-26,3803029,217770,2550,Oct
464,Marvel’s Guardianes de la Galaxia (Vegetta777 en PLAYSTATION5) #1,2021-10-25,830975,71116,658,Oct
465,Vegetta777 en Bicicleta *Sale Mal* RIDERS REPUBLIC,2021-10-24,740845,49545,579,Oct
466,Jugamos a Hello Kitty en Worms,2021-10-24,173219,19443,143,Oct
467,FAR CRY 6: FINALES FAR CRY 6 (Rosa Mel Paquete),2021-10-23,418317,41311,346,Oct
468,FAR CRY 6: Como conseguir a OLUSO (Pantera negra),2021-10-22,349590,34814,198,Oct
469,YOUTUBERS LIFE 2 💜Hoy conocemos a PewDiePie 💜,2021-10-22,275189,27758,199,Oct
470,Worms ¿Sin lloros? Lo dudo... 😅,2021-10-21,525176,41150,307,Oct
471,Worms y Un FINAL EPICO! *Aroya vs Vegetta vs Willy vs Fargan vs Alexby*,2021-10-20,242893,22234,182,Oct
472,FAR CRY 6: Como Conseguir Nuestro Unicornio! 🦄,2021-10-20,385955,41247,293,Oct
473,FAR CRY 6: 100% de Gallos encontrados y Armas secretas!,2021-10-19,906756,54391,391,Oct
474,Nuevo Juego del Calamar en ROBLOX (Mi primera vez),2021-10-18,212062,17680,412,Oct
475,WORMS ¿Qué es esto? ¿Hello Kitty?,2021-10-18,561431,48708,390,Oct
476,VUELVE... WARZONE! (con Willy & Mad Lions),2021-10-17,605636,45256,356,Oct
477,ROBLOX y un FINAL de LOCOS!,2021-10-16,157334,16436,336,Oct
478,FAR CRY 6: Caballo de Fuego y NUEVOS Gallos!,2021-10-16,654580,54762,468,Oct
479,YOUTUBERS LIFE 2 - Conocemos a RUBIUS y FARGAN,2021-10-15,512469,47836,338,Oct
480,Lobo Nocturno en WORMS!,2021-10-14,154761,16784,216,Oct
481,Assassin's Creed en FAR CRY 6,2021-10-14,598451,63688,655,Oct
482,Juegos del Calamar: ROBLOX (Vegetta777),2021-10-13,459816,42543,322,Oct
483,FAR CRY 6: Nuevas armas! Nuevos Vehiculos y KIRA!,2021-10-12,625268,63851,733,Oct
484,JUEGOS DEL CALAMAR en Worms ¿Dia de Lloros?,2021-10-12,808126,54519,325,Oct
485,ROBLOX y los Juegos del Calamar *Vegetta777*,2021-10-11,305410,40788,1348,Oct
486,Los Juegos del Calamar en ROBLOX *Mi primera vez*,2021-10-10,1583861,116694,1611,Oct
487,100 jugadores vs Vegetta777,2021-10-09,226181,25684,400,Oct
488,Jugando a Back 4 Blood - Desde lanzamiento en Xbox Game Pass,2021-10-08,495116,42671,291,Oct
489,FAR CRY 6: Nuevos Gallos y Armas Increibles! #4,2021-10-08,808724,78052,612,Oct
490,FAR CRY 6: No hagas esto en la VIDA REAL #3,2021-10-07,714833,69520,571,Oct
491,WORMS con *AMIGOS* El jugador mas traicionero es...,2021-10-07,628518,48732,377,Oct
492,1000 Zombies vs 100 Jugadores en Minecraft,2021-10-06,220697,23265,361,Oct
493,BATTLEFIELD 2042 en DIRECTO! Playstation 5,2021-10-06,489949,45827,326,Oct
494,FAR CRY 6: Armas Unicas y Mi amigo CHORIZO! #2,2021-10-05,1122024,90610,557,Oct
495,APOCALIPSIS ZOMBIE con SUSCRIPTORES! *Evento Minecaft*,2021-10-05,494147,59882,282,Oct
496,FAR CRY 6 en PS5 - Comienza la aventura #1,2021-10-04,2707697,158959,2122,Oct
497,Bad Bunnygetta gana como IMPOSTOR #Shorts,2021-10-03,594110,62830,183,Oct
498,YOUTUBERS LIFE 2 : Mama quiero ser YouTuber *BETA*,2021-10-03,1050492,85754,680,Oct
499,Vegetta se besa con elrubius KARMALAND #Shor,2021-10-02,1009995,88708,675,Oct
500,Si se acercan desaparecen! Minecraft Evento,2021-10-02,138217,16642,315,Oct
501,Wigetta probando... ALCHEMY STARS *GRATIS*,2021-10-02,201875,20813,165,Oct
502,Fargan Traiciona a Vegetta777 en WORMS,2021-10-01,221316,22165,197,Oct
503,¿Mis suscriptores confian en mi? Evento de Minecraft,2021-10-01,140625,17577,259,Oct
504,El mejor Pintor del mundo #Shorts,2021-09-30,452919,41041,84,Sep
505,¿Escapa de la bestia? Evento Minecraft con SUSCRIPTORES!!!,2021-09-30,461229,58085,463,Sep
506,Pokemon Unite! Vegetta777 juega con SUSCRIPTORES!,2021-09-29,154580,15097,357,Sep
507,El FINAL se acerca! PIRATAS,2021-09-29,305604,36664,1111,Sep
508,No confíes en Herny y Lexosi! Evento Minecraft Vegetta777 #Shorts,2021-09-28,336981,31986,90,Sep
509,POKEMON UNITE! ¿LLegaremos a Maestros?,2021-09-28,464128,37092,272,Sep
510,Por culpa de Willy aparece TROTUGETTA #Shorts,2021-09-27,885400,102612,342,Sep
511,Los GUSANOS mas RATAS!!! WORMS!,2021-09-27,642078,50395,522,Sep
512,Kira rasguña a Willyrex (por bobo) #Shorts,2021-09-26,2174778,235489,629,Sep
513,POKEMON UNITE! Jugando RANKEDS ¿Victorias?,2021-09-26,581419,42073,339,Sep
514,Vegetta y Willyrex pelean en UFC #Shorts,2021-09-25,348021,39764,247,Sep
515,Rubius vs Vegetta en WORMS,2021-09-25,320364,34924,340,Sep
516,WIGETTA SINCRONIZADOS! #Shorts,2021-09-25,2154336,253596,424,Sep
517,Minecraft 150 SUSCRIPTORES!!!,2021-09-24,172147,25128,554,Sep
518,RITUALES SECRETOS! MUY PELIGROSOS!,2021-09-24,135926,18128,258,Sep
519,Kira se sube encima de Willyrex #Shorts,2021-09-23,1633327,152772,375,Sep
520,Nos han creado un MAPA en WORMS!,2021-09-23,1424302,73291,627,Sep
521,Rubius me manda nud3s en directo #Shorts,2021-09-22,595134,56699,273,Sep
522,POKEMON UNITE: Ya disponible GRATIS en Movil,2021-09-22,904117,65010,623,Sep
523,MINECRAFT EVENTO  150 SUSCRIPTORES!,2021-09-21,229589,28400,450,Sep
524,Libros de REPARACION infinitos!!!,2021-09-21,172500,21770,355,Sep
525,Vegetta y Nefa hablando en INGLES! #Shorts,2021-09-20,293489,33659,384,Sep
526,Gran Evento con SUSCRIPTORES en MINECRAFT!,2021-09-20,645966,80316,528,Sep
527,VEGETTA777 Manteniendo la calma en Resident Evil #Shorts,2021-09-19,224056,22529,50,Sep
528,Asi me Transformo en ANT MAN!,2021-09-19,167698,20826,374,Sep
529,Suscriptores SIMETRICOS! #Shorts,2021-09-19,2037816,165810,809,Sep
530,WORMS W.M.D y la estrategia de RATAS!,2021-09-18,282938,27357,222,Sep
531,Mi Hormiguero SECRETO! #PIRATAS,2021-09-18,749844,62608,538,Sep
532,Tomas Falsas Willyrex y Vegetta777 #Shorts,2021-09-17,291508,38712,326,Sep
533,DEATHLOOP en directo!! ¿Que podría salir mal?,2021-09-17,296124,36219,235,Sep
534,El ataque MÁS PODEROSO de Worms! (Vegetta777),2021-09-16,361186,36742,248,Sep
535,Herny PILLADO entrando en casa de VEGETTA777 #PIRATAS,2021-09-16,153657,18671,291,Sep
536,Un final que nadie esperaba! WORMS!,2021-09-15,394521,36146,349,Sep
537,Enseño a RUBIUS todos mis secretos! #PIRATAS,2021-09-15,215940,24946,352,Sep
538,"Los Gusanos MAS LOCOS! Worms W.M.D (con Willy,Alexby,Aroya y Fargan)",2021-09-14,1273964,77721,544,Sep
539,Deathloop en PLAYSTATION 5  Vegetta777,2021-09-13,472682,53405,1000,Sep
540,Escondemos HORMIGA REINA y dia de INVOCACIONES! #PIRATAS,2021-09-13,604787,52949,226,Sep
541,Fargan se asusta con Vegetta777 #shorts,2021-09-12,1576263,180906,477,Sep
542,CALL OF DUTY: VANGUARD con Willyrex y Mad Lions!,2021-09-12,508776,42548,220,Sep
543,Vegetta vs Helicoptero con Francotirador!,2021-09-11,377674,36375,194,Sep
544,Mi primera vez en CALL OF DUTY: VANGUARD,2021-09-11,756830,53961,352,Sep
545,Se quema la casa de Vegetta777 #Shorts,2021-09-10,475922,53228,784,Sep
546,El Hombre Hormiga! #PIRATAS,2021-09-10,705654,58874,495,Sep
547,Vegetta777 se vuelve loco en WORMS! GUSANEITOR!,2021-09-09,427317,41872,367,Sep
548,Mi Hijo Dragon! #PIRATAS,2021-09-09,149062,20218,305,Sep
549,Vegetta cocinando Parte 2 #Shorts,2021-09-08,2696385,275283,2309,Sep
550,La MEJOR ARMADURA de DRAGONES! #PIRATAS,2021-09-08,686897,59080,447,Sep
551,Vegetta cocinando (Parte 1) #Shorts,2021-09-07,615603,71473,463,Sep
